1.0  -1.0
1.0  -1.0
1.0  -1.0
0.9984  -0.9951020408163266
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
0.9984  -0.9951020408163266
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
0.9984  -0.9951020408163266
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
0.9984  -0.9951020408163266
1.0  -1.0
1.0  -1.0
1.0  -1.0
0.9984  -0.9951020408163266
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
0.9984  -0.9951020408163266
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
0.9984  -0.9951020408163266
1.0  -1.0
0.9984  -0.9951020408163266
1.0  -1.0
1.0  -1.0
0.9984  -0.9951020408163266
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
0.9984  -0.9951020408163266
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
0.9984  -0.9951020408163266
1.0  -1.0
1.0  -1.0
0.9984  -0.9951020408163266
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
0.9984  -0.9951020408163266
0.9984  -0.9951020408163266
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
0.9984  -0.9951020408163266
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
0.9984  -0.9951020408163266
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
0.9984  -0.9951020408163266
1.0  -1.0
1.0  -1.0
0.9984  -0.9951020408163266
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
0.9984  -0.9951020408163266
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
0.9984  -0.9951020408163266
1.0  -1.0
1.0  -1.0
0.9984  -0.9951020408163266
0.9984  -0.9951020408163266
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
0.9984  -0.9951020408163266
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
0.9984  -0.9951020408163266
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
0.9984  -0.9951020408163266
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
0.9984  -0.9951020408163266
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
0.9984  -0.9951020408163266
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
0.9984  -0.9951020408163266
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
0.9984  -0.9951020408163266
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
0.9984  -0.9951020408163266
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
0.9984  -0.9951020408163266
1.0  -1.0
1.0  -1.0
0.9984  -0.9951020408163266
1.0  -1.0
1.0  -1.0
0.9984  -0.9951020408163266
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
1.0  -1.0
